"Frequency (/s)","Img: unnamed","Real: unnamed"
0.0,0.0,1.8288401096552578E-17
0.999990909090909,-2.5087905187690005E-7,-1.7214880347339093E-5
1.999981818181818,-5.017616125950942E-7,-1.721479005823706E-5
2.9999727272727275,-7.526511918356006E-7,-1.7214639578863136E-5
3.999963636363636,-1.0035513010389507E-6,-1.7214428913298634E-5
4.999954545454545,-1.2544654541190353E-6,-1.7214158066777252E-5
5.999945454545455,-1.5053971682584782E-6,-1.721382704651097E-5
6.999936363636364,-1.7563499651887265E-6,-1.7213435860819966E-5
7.999927272727272,-2.0073273716002504E-6,-1.721298452005096E-5
8.999918181818181,-2.258332920050516E-6,-1.7212473035662694E-5
9.99990909090909,-2.509370149974628E-6,-1.72119014211128E-5
10.9999,-2.760442608537773E-6,-1.721126969100269E-5
11.99989090909091,-3.0115538513765876E-6,-1.7210577861917547E-5
12.999881818181818,-3.2627074436559746E-6,-1.7209825951668487E-5
13.999872727272727,-3.513906960545649E-6,-1.720901397998276E-5
14.999863636363637,-3.7651559888372654E-6,-1.720814196775775E-5
15.999854545454545,-4.016458126869152E-6,-1.7207209937898662E-5
16.999845454545454,-4.2678169862752514E-6,-1.720621791478562E-5
17.999836363636362,-4.519236192373336E-6,-1.7205165924366246E-5
18.999827272727273,-4.7707193853503034E-6,-1.7204053994036452E-5
19.99981818181818,-5.022270220812145E-6,-1.720288215320024E-5
20.99980909090909,-5.27389237123768E-6,-1.7201650432573046E-5
21.9998,-5.525589526162181E-6,-1.720035886465924E-5
22.99979090909091,-5.777365394094022E-6,-1.719900748349264E-5
23.99978181818182,-6.029223702315143E-6,-1.7197596325071782E-5
24.999772727272727,-6.281168199123843E-6,-1.719612542660012E-5
25.999763636363635,-6.533202653213724E-6,-1.719459482747233E-5
26.999754545454547,-6.7853308563493776E-6,-1.7193004568172005E-5
27.999745454545454,-7.0375566230434274E-6,-1.719135469159115E-5
28.999736363636362,-7.289883792320473E-6,-1.718964524179203E-5
29.999727272727274,-7.5423162278808654E-6,-1.7187876264978658E-5
30.99971818181818,-7.79485782062076E-6,-1.718604780834277E-5
31.99970909090909,-8.047512487699438E-6,-1.7184159922084906E-5
32.9997,-8.300284175643866E-6,-1.7182212656930015E-5
33.99969090909091,-8.55317685851679E-6,-1.7180206066687312E-5
34.99968181818182,-8.806194544284785E-6,-1.717814020424869E-5
35.999672727272724,-9.059341267606441E-6,-1.717601512862463E-5
36.999663636363636,-9.312621099090341E-6,-1.7173830898049898E-5
37.99965454545455,-9.566038144931659E-6,-1.7171587571350826E-5
38.99964545454545,-9.819596540618356E-6,-1.7169285212416596E-5
39.99963636363636,-1.0073300462424878E-5,-1.7166923884119244E-5
40.999627272727274,-1.0327154121306476E-5,-1.7164503653288617E-5
41.99961818181818,-1.0581161768395064E-5,-1.716202458749994E-5
42.99960909090909,-1.0835327692673602E-5,-1.71594867571806E-5
43.9996,-1.1089656225485977E-5,-1.7156890233704052E-5
44.99959090909091,-1.1344151739171014E-5,-1.7154235091372915E-5
45.99958181818182,-1.159881865042684E-5,-1.7151521405843945E-5
46.99957272727273,-1.1853661419485635E-5,-1.7148749255468476E-5
47.99956363636364,-1.2108684553684968E-5,-1.7145918719930484E-5
48.999554545454544,-1.2363892606759814E-5,-1.7143029881608935E-5
49.999545454545455,-1.2619290181992504E-5,-1.714008282460142E-5
50.999536363636366,-1.2874881931828263E-5,-1.7137077635590992E-5
51.99952727272727,-1.3130672561098707E-5,-1.713401440286641E-5
52.99951818181818,-1.3386666826853218E-5,-1.713089321748703E-5
53.99950909090909,-1.3642869541275117E-5,-1.712771417218856E-5
54.9995,-1.3899285571597885E-5,-1.712447736286429E-5
55.99949090909091,-1.4155919844020767E-5,-1.7121182886337463E-5
56.99948181818182,-1.441277734125192E-5,-1.7117830842643036E-5
57.999472727272725,-1.4669863109382776E-5,-1.7114421334887707E-5
58.999463636363636,-1.4927182255116152E-5,-1.71109544669599E-5
59.99945454545455,-1.5184739949617382E-5,-1.71074303463728E-5
60.99944545454545,-1.5442541429582712E-5,-1.7103849082440366E-5
61.99943636363636,-1.5700591999138213E-5,-1.7100210787487785E-5
62.999427272727274,-1.59588970313896E-5,-1.7096515576021106E-5
63.99941818181818,-1.6217461970664675E-5,-1.7092763565309564E-5
64.9994090909091,-1.6476292333888246E-5,-1.7088954875171703E-5
65.9994,-1.6735393712919188E-5,-1.708508962817992E-5
66.9993909090909,-1.6994771776000875E-5,-1.70811679495507E-5
67.99938181818182,-1.725443227035623E-5,-1.7077189967261535E-5
68.99937272727273,-1.7514381023680216E-5,-1.7073155812099186E-5
69.99936363636364,-1.777462394649338E-5,-1.7069065617626277E-5
70.99935454545455,-1.8035167034133635E-5,-1.7064919520515893E-5
71.99934545454545,-1.8296016369187604E-5,-1.706071766010643E-5
72.99933636363636,-1.8557178123320363E-5,-1.7056460178980253E-5
73.99932727272727,-1.8818658560108168E-5,-1.705214722262533E-5
74.99931818181818,-1.908046403663655E-5,-1.704777893970592E-5
75.9993090909091,-1.9342601006752617E-5,-1.7043355481990895E-5
76.9993,-1.960507602286162E-5,-1.7038877004494625E-5
77.9992909090909,-1.9867895738811057E-5,-1.7034343665572813E-5
78.99928181818181,-2.0131066912141325E-5,-1.7029755626768685E-5
79.99927272727273,-2.0394596407278905E-5,-1.702511305323373E-5
80.99926363636364,-2.065849119764232E-5,-1.7020416113288625E-5
81.99925454545455,-2.0922758368794958E-5,-1.7015664979299743E-5
82.99924545454546,-2.1187405121556194E-5,-1.70108598267812E-5
83.99923636363636,-2.145243877414464E-5,-1.7006000834812226E-5
84.99922727272727,-2.1717866765682288E-5,-1.7001088186765404E-5
85.99921818181818,-2.1983696659789006E-5,-1.6996122069451902E-5
86.99920909090909,-2.224993614663469E-5,-1.6991102673651886E-5
87.9992,-2.2516593047291206E-5,-1.6986030194163602E-5
88.99919090909091,-2.2783675316212695E-5,-1.6980904829775586E-5
89.99918181818182,-2.3051191045455785E-5,-1.6975726783503998E-5
90.99917272727272,-2.3319148467468708E-5,-1.697049626258093E-5
91.99916363636363,-2.358755595945597E-5,-1.6965213478488536E-5
92.99915454545454,-2.3856422046423715E-5,-1.6959878647210116E-5
93.99914545454546,-2.412575540571602E-5,-1.6954491989203657E-5
94.99913636363637,-2.43955648702255E-5,-1.6949053729491057E-5
95.99912727272728,-2.4665859433238994E-5,-1.694356409787094E-5
96.99911818181818,-2.4936648251824182E-5,-1.6938023328921998E-5
97.99910909090909,-2.5207940652002445E-5,-1.693243166216508E-5
98.9991,-2.5479746132307128E-5,-1.6926789342084022E-5
99.99909090909091,-2.5752074368960666E-5,-1.6921096618291668E-5
100.99908181818182,-2.6024935220167012E-5,-1.691535374582807E-5
101.99907272727273,-2.6298338731366545E-5,-1.690956098494547E-5
102.99906363636363,-2.657229513976707E-5,-1.6903718601420638E-5
103.99905454545454,-2.6846814879751926E-5,-1.689782686670492E-5
104.99904545454545,-2.712190858800315E-5,-1.6891886058025523E-5
105.99903636363636,-2.739758710906621E-5,-1.6885896458487804E-5
106.99902727272728,-2.7673861500799258E-5,-1.6879858357243426E-5
107.99901818181819,-2.7950743040393833E-5,-1.687377204959366E-5
108.99900909090908,-2.82282432298976E-5,-1.686763783722594E-5
109.999,-2.850637380288152E-5,-1.686145602836112E-5
110.9989909090909,-2.878514673032452E-5,-1.6855226937727227E-5
111.99898181818182,-2.906457422733907E-5,-1.6848950887034858E-5
112.99897272727273,-2.934466875998683E-5,-1.6842628204892205E-5
113.99896363636364,-2.9625443052006102E-5,-1.6836259227084608E-5
114.99895454545454,-2.99069100920057E-5,-1.6829844296792684E-5
115.99894545454545,-3.018908314126629E-5,-1.6823383764682397E-5
116.99893636363636,-3.0471975740788365E-5,-1.681687798925574E-5
117.99892727272727,-3.075560171955473E-5,-1.6810327336595245E-5
118.99891818181818,-3.1039975202411044E-5,-1.6803732181426082E-5
119.9989090909091,-3.132511061900577E-5,-1.679709290649743E-5
120.9989,-3.1611022711719806E-5,-1.6790409903192535E-5
121.9988909090909,-3.189772654544528E-5,-1.678368357176029E-5
