"Frequency (/s)","Real: unnamed","Img: unnamed"
171.99843636363636,4.097995160212999E-8,-8.342232930707089E-6
172.99842727272727,4.1548689287630975E-8,-8.40911910607906E-6
173.99841818181818,4.212326834828859E-8,-8.476411866210868E-6
174.9984090909091,4.2703751236197996E-8,-8.544116722460903E-6
175.9984,4.329020070582069E-8,-8.612239273841005E-6
176.99839090909092,4.388268219559395E-8,-8.680785208797066E-6
177.99838181818183,4.4481260620149815E-8,-8.749760308452234E-6
178.99837272727274,4.508600299205164E-8,-8.819170445326579E-6
179.99836363636365,4.569697756483774E-8,-8.889021590803614E-6
180.99835454545453,4.6314253923139696E-8,-8.959319810580772E-6
181.99834545454544,4.693790084297697E-8,-9.030071272146454E-6
182.99833636363635,4.7567991552850384E-8,-9.10128224467793E-6
183.99832727272727,4.82045980516104E-8,-9.172959102363326E-6
184.99831818181818,4.884779450600223E-8,-9.245108324696308E-6
185.9983090909091,4.949765697381049E-8,-9.317736501534446E-6
186.9983,5.015426161298774E-8,-9.390850333457115E-6
187.9982909090909,5.0817687147489104E-8,-9.464456636177397E-6
188.99828181818182,5.148801312535638E-8,-9.538562340540884E-6
189.99827272727273,5.2165320046604613E-8,-9.613174498167615E-6
190.99826363636365,5.2849691209867564E-8,-9.688300282214597E-6
191.99825454545456,5.354120996311868E-8,-9.763946990975296E-6
192.99824545454544,5.423996246398759E-8,-9.840122050101795E-6
193.99823636363635,5.494603536482293E-8,-9.916833016706265E-6
194.99822727272726,5.565951785141209E-8,-9.994087581111105E-6
195.99821818181817,5.638050001591226E-8,-1.0071893571284836E-5
196.99820909090909,5.710907398302961E-8,-1.0150258954992172E-5
197.9982,5.784533367249119E-8,-1.0229191843804104E-5
198.9981909090909,5.8589374568882054E-8,-1.0308700496287719E-5
199.99818181818182,5.934129404192681E-8,-1.0388793321597687E-5
200.99817272727273,6.010119138503574E-8,-1.0469478882908315E-5
201.99816363636364,6.0869167467858E-8,-1.05507659014515E-5
202.99815454545455,6.164532568236705E-8,-1.0632663260259216E-5
203.99814545454547,6.242977076884741E-8,-1.0715180007952739E-5
204.99813636363638,6.322260984083068E-8,-1.0798325362946867E-5
205.99812727272726,6.4023952003079E-8,-1.0882108718060764E-5
206.99811818181817,6.483390894006728E-8,-1.0966539643561424E-5
207.99810909090908,6.565259350151576E-8,-1.105162789304836E-5
208.9981,6.648012114178183E-8,-1.1137383407749832E-5
209.9980909090909,6.731661045296264E-8,-1.1223816320922176E-5
210.99808181818182,6.816218166635652E-8,-1.1310936961994375E-5
211.99807272727273,6.901695708856279E-8,-1.1398755863260412E-5
212.99806363636364,6.988106222523178E-8,-1.1487283763770336E-5
213.99805454545455,7.075462453349412E-8,-1.1576531615304648E-5
214.99804545454546,7.163777444007333E-8,-1.1666510587381941E-5
215.99803636363637,7.253064482871947E-8,-1.1757232073806787E-5
216.99802727272728,7.343337138856563E-8,-1.1848707697134583E-5
217.99801818181817,7.43460925284942E-8,-1.1940949316286077E-5
218.99800909090908,7.5268949587234E-8,-1.2033969031617418E-5
219.998,7.620208685344905E-8,-1.212777919206225E-5
220.9979909090909,7.714565151085399E-8,-1.222239240139377E-5
221.9979818181818,7.809979403157103E-8,-1.2317821525395015E-5
222.99797272727272,7.90646680481303E-8,-1.2414079698503053E-5
223.99796363636364,8.0040430273258E-8,-1.2511180331833987E-5
224.99795454545455,8.102724098375114E-8,-1.2609137120073633E-5
225.99794545454546,8.202526370072228E-8,-1.2707964049858234E-5
226.99793636363637,8.303466571535584E-8,-1.2807675407309612E-5
227.99792727272728,8.405561783653271E-8,-1.2908285787194701E-5
228.9979181818182,8.508829464811504E-8,-1.3009810100513333E-5
229.99790909090908,8.613287444949971E-8,-1.3112263584711264E-5
230.9979,8.718953971049429E-8,-1.321566181168608E-5
231.9978909090909,8.825847675541208E-8,-1.3320020698364143E-5
232.9978818181818,8.933987623520144E-8,-1.3425356516051799E-5
233.99787272727272,9.043393301531054E-8,-1.353168590090166E-5
234.99786363636363,9.154084644871113E-8,-1.3639025864475296E-5
235.99785454545454,9.266082026932285E-8,-1.3747393804972185E-5
236.99784545454546,9.379406328014678E-8,-1.3856807518155173E-5
237.99783636363637,9.494078853659532E-8,-1.3967285209685876E-5
238.99782727272728,9.610121459579792E-8,-1.4078845507059077E-5
239.9978181818182,9.727556481630134E-8,-1.419150747231382E-5
240.9978090909091,9.846406775899449E-8,-1.4305290615306565E-5
241.9978,9.96669577141044E-8,-1.442021490740525E-5
242.9977909090909,1.008844742407893E-7,-1.4536300795250691E-5
243.9977818181818,1.021168627859099E-7,-1.4653569216010955E-5
244.99777272727272,1.0336437476938927E-7,-1.4772041612223612E-5
245.99776363636363,1.0462726767237255E-7,-1.4891739947559985E-5
246.99775454545454,1.0590580529787986E-7,-1.501268672357156E-5
247.99774545454545,1.0720025784178717E-7,-1.5134904996491874E-5
248.99773636363636,1.0851090239111204E-7,-1.525841839499586E-5
249.99772727272727,1.0983802277002428E-7,-1.5383251138769904E-5
250.9977181818182,1.1118191003138702E-7,-1.5509428057298805E-5
251.9977090909091,1.1254286270097364E-7,-1.563697461008312E-5
252.9977,1.1392118669128196E-7,-1.5765916907186687E-5
253.99769090909092,1.1531719593165894E-7,-1.5896281730800376E-5
254.9976818181818,1.1673121240899849E-7,-1.602809655739422E-5
255.99767272727271,1.181635665171132E-7,-1.6161389581391855E-5
256.99766363636365,1.1961459735711536E-7,-1.6296189739062008E-5
257.99765454545457,1.2108465282300756E-7,-1.6432526734151675E-5
258.9976454545455,1.2257409028974343E-7,-1.6570431063699125E-5
259.9976363636364,1.240832767037802E-7,-1.670993404595946E-5
260.99762727272724,1.2561258867110618E-7,-1.6851067848463432E-5
261.99761818181815,1.2716241338599577E-7,-1.6993865518383064E-5
262.99760909090907,1.2873314829646563E-7,-1.7138361012834563E-5
263.9976,1.3032520210675322E-7,-1.7284589232155377E-5
264.9975909090909,1.3193899494207386E-7,-1.743258605319253E-5
265.9975818181818,1.3357495842840127E-7,-1.7582388364321336E-5
266.9975727272727,1.3523353663180644E-7,-1.773403410314836E-5
267.9975636363636,1.369151862914714E-7,-1.7887562294254662E-5
268.99755454545453,1.386203771913175E-7,-1.8043013089765376E-5
269.99754545454545,1.4034959250440308E-7,-1.8200427811896933E-5
270.99753636363636,1.421033297033692E-7,-1.8359848995500995E-5
271.99752727272727,1.438821020365336E-7,-1.8521320435583677E-5
272.9975181818182,1.4568643499333262E-7,-1.8684887234162894E-5
273.9975090909091,1.4751687303776105E-7,-1.885059585265516E-5
274.9975,1.4937397526458963E-7,-1.9018494162515388E-5
275.9974909090909,1.5125831821896067E-7,-1.9188631501043677E-5
276.9974818181818,1.5317049620758053E-7,-1.9361058730398382E-5
277.99747272727274,1.5511112185688392E-7,-1.953582829637748E-5
278.99746363636365,1.5708082684209105E-7,-1.9712994295188644E-5
279.99745454545456,1.5908026300875993E-7,-1.9892612536431125E-5
280.99744545454547,1.6111010253833633E-7,-2.007474061655272E-5
281.9974363636364,1.6317103927544845E-7,-2.0259437990479507E-5
282.9974272727273,1.6526378997441084E-7,-2.044676605024524E-5
283.9974181818182,1.6738909394509425E-7,-2.0636788205417432E-5
284.9974090909091,1.695477155893873E-7,-2.0829569968984268E-5
285.99739999999997,1.71740444306665E-7,-2.1025179047684197E-5
286.9973909090909,1.7396809621851107E-7,-2.122368543579397E-5
287.9973818181818,1.762315147481494E-7,-2.1425161515915167E-5
288.9973727272727,1.7853157257439952E-7,-2.162968216269554E-5
289.9973636363636,1.8086917216950084E-7,-2.1837324854549654E-5
290.9973545454545,1.8324524771090778E-7,-2.2048169789925642E-5
291.99734545454544,1.8566076609467264E-7,-2.2262300010068893E-5
292.99733636363635,1.8811672863931366E-7,-2.247980152888577E-5
293.99732727272726,1.9061417252000473E-7,-2.270076347065165E-5
294.9973181818182,1.931541726456288E-7,-2.292527821466542E-5
295.9973090909091,1.9573784319978846E-7,-2.3153441547671727E-5
296.9973,1.983663396049934E-7,-2.3385352826626575E-5
297.9972909090909,2.0104086052822221E-7,-2.362111514973939E-5
298.9972818181818,2.0376264990080614E-7,-2.386083553785632E-5
299.99727272727273,2.065329990658971E-7,-2.410462512682353E-5
300.99726363636364,2.0935324923136502E-7,-2.4352599370928537E-5
301.99725454545455,2.1222479393386137E-7,-2.4604878259419475E-5
302.99724545454546,2.151490817513644E-7,-2.4861586545253642E-5
303.9972363636364,2.1812761868378728E-7,-2.5122853989161306E-5
304.9972272727273,2.2116197170523302E-7,-2.538881561779174E-5
305.9972181818182,2.2425377154517524E-7,-2.5659611999456134E-5
306.9972090909091,2.2740471622123772E-7,-2.5935389536208423E-5
307.9972,2.3061657443942515E-7,-2.6216300775702773E-5
308.99719090909093,2.3389118945569712E-7,-2.6502504743402264E-5
309.99718181818184,2.3723048335062166E-7,-2.679416729602572E-5
310.9971727272727,2.406364611361669E-7,-2.7091461499411537E-5
311.9971636363636,2.441112153172327E-7,-2.7394568031802793E-5
312.9971545454545,2.476569310555219E-7,-2.7703675614120363E-5
313.99714545454543,2.512758912548298E-7,-2.8018981470964554E-5
314.99713636363634,2.5497048242779183E-7,-2.834069182317335E-5
315.99712727272725,2.5874320036583317E-7,-2.866902241568397E-5
316.99711818181817,2.6259665716372764E-7,-2.9004199083218527E-5
317.9971090909091,2.665335875051876E-7,-2.9346458357044953E-5
318.9971,2.705568569320472E-7,-2.9696048116458336E-5
319.9970909090909,2.7466946897744874E-7,-3.0053228288915795E-5
320.9970818181818,2.78874574509951E-7,-3.0418271602616136E-5
321.9970727272727,2.8317548063583766E-7,-3.0791464397287786E-5
322.99706363636363,2.875756608684726E-7,-3.117310749714486E-5
323.99705454545455,2.920787656942874E-7,-3.1563517152973314E-5
324.99704545454546,2.966886346071131E-7,-3.1963026058654744E-5
325.99703636363637,3.014093081270366E-7,-3.237198445016572E-5
326.9970272727273,3.062450419912791E-7,-3.2790761294258214E-5
327.9970181818182,3.1120032150249884E-7,-3.3219745575700044E-5
328.9970090909091,3.1627987763850164E-7,-3.365934769273631E-5
329.997,3.214887043644735E-7,-3.4110000972075966E-5
330.9969909090909,3.268320774417501E-7,-3.457216331448186E-5
331.99698181818184,3.3231557498851126E-7,-3.504631898565027E-5
332.99697272727275,3.379450997738606E-7,-3.553298056607182E-5
333.99696363636366,3.4372690338092587E-7,-3.603269107831556E-5
334.99695454545457,3.496676131784088E-7,-3.654602630930377E-5
335.9969454545454,3.5577426083393815E-7,-3.707359735018535E-5
336.99693636363634,3.620543145944557E-7,-3.76160533769348E-5
337.99692727272725,3.6851571367133865E-7,-3.817408469940331E-5
338.99691818181816,3.751669070984778E-7,-3.874842610952677E-5
339.99690909090907,3.820168956554555E-7,-3.933986056296261E-5
340.9969,3.8907527803182897E-7,-3.994922323447501E-5
341.9968909090909,3.9635230216443166E-7,-4.0577405992064946E-5
342.9968818181818,4.0385892162453165E-7,-4.1225362340572496E-5
343.9968727272727,4.116068581015303E-7,-4.189411289408645E-5
344.9968636363636,4.196086710799562E-7,-4.258475144380903E-5
345.99685454545454,4.2787783478993845E-7,-4.329845169913104E-5
346.99684545454545,4.3642882418481393E-7,-4.403647478969985E-5
347.99683636363636,4.4527720990116594E-7,-4.4800177632497664E-5
348.9968272727273,4.544397660007321E-7,-4.55910222811792E-5
349.9968181818182,4.6393458892951026E-7,-4.641058639539432E-5
350.9968090909091,4.737812321558952E-7,-4.7260574990973825E-5
351.9968,4.840008572831809E-7,-4.814283365593107E-5
352.9967909090909,4.946164043436211E-7,-4.905936345186668E-5
353.99678181818183,5.056527840917972E-7,-5.001233775647646E-5
354.99677272727274,5.171370960314389E-7,-5.10041213501974E-5
355.99676363636365,5.290988769106444E-7,-5.203729210127459E-5
356.99675454545456,5.415703823229828E-7,-5.311466567478666E-5
357.9967454545455,5.545869097910068E-7,-5.423932376810876E-5
358.9967363636364,5.681871684709611E-7,-5.5414646474767404E-5
359.9967272727273,5.824137045391585E-7,-5.6644349499226375E-5
360.99671818181815,5.973133914931757E-7,-5.793252709273448E-5
361.99670909090906,6.129379986732235E-7,-5.928370176424336E-5
362.9967,6.293448508509078E-7,-6.0702882047238745E-5
363.9966909090909,6.465975984411737E-7,-6.21956298892368E-5
364.9966818181818,6.647671195941892E-7,-6.376813958709591E-5
365.9966727272727,6.839325807673005E-7,-6.542733064611824E-5
366.9966636363636,7.041826909293455E-7,-6.718095751413842E-5
367.99665454545453,7.256171901458063E-7,-6.90377398827807E-5
368.99664545454544,7.483486263629817E-7,-7.100751819818321E-5
369.99663636363636,7.725044873051033E-7,-7.310144026268655E-5
370.99662727272727,7.982297737455902E-7,-7.533218643145517E-5
371.9966181818182,8.256901229640996E-7,-7.77142430494142E-5
372.9966090909091,8.550756275891939E-7,-8.026423663475648E-5
373.9966,8.866055336822811E-7,-8.300134516057535E-5
374.9965909090909,9.205340677948436E-7,-8.594780801717338E-5
375.9965818181818,9.57157718719695E-7,-8.912956343382799E-5
376.99657272727273,9.968244197321436E-7,-9.257705214357967E-5
377.99656363636365,1.0399452336242341E-6,-9.632624017747463E-5
378.99655454545456,1.0870093756165806E-6,-1.0041993381790126E-4
379.99654545454547,1.1386037422229988E-6,-1.0490948894741598E-4
380.9965363636364,1.19543860548989E-6,-1.098570600665546E-4
381.9965272727273,1.2583818704236084E-6,-1.1533859880924259E-4
382.9965181818182,1.3285054191123023E-6,-1.2144791050471769E-4
383.9965090909091,1.407148830934735E-6,-1.283022315735383E-4
384.9965,1.4960085829821133E-6,-1.3605003730803863E-4
385.9964909090909,1.5972654697010662E-6,-1.4488219493595812E-4
386.9964818181818,1.7137708140018516E-6,-1.5504826276737836E-4
387.9964727272727,1.849325754642702E-6,-1.6688093639635903E-4
388.9964636363636,2.009112822242655E-6,-1.8083382472658117E-4
389.9964545454545,2.200386364308393E-6,-1.9754188330543452E-4
390.99644545454544,2.433623067433572E-6,-2.1792212019132608E-4
391.99643636363635,2.724534977529695E-6,-2.4334979680930223E-4
392.99642727272726,3.0978070679115876E-6,-2.7598557957136315E-4
393.99641818181817,3.5945701108797577E-6,-3.1942964481603816E-4
394.9964090909091,4.288834472631319E-6,-3.8016013903589255E-4
395.9964,5.328552211482263E-6,-4.7112736942101706E-4
396.9963909090909,7.058703937300562E-6,-6.22527672405167E-4
397.9963818181818,1.051297607640513E-5,-9.248402268380485E-4
398.9963727272727,2.084481296737569E-5,-0.0018291491535800909
399.99636363636364,0.005711942957223759,-0.49997442474328874
400.99635454545455,-2.0690059910880927E-5,0.0018065134528883642
401.99634545454546,-1.0244732084793991E-5,8.922740898198386E-4
402.9963363636364,-6.769153761480557E-6,5.881024215488602E-4
403.9963272727273,-5.031202297443191E-6,4.360275736530839E-4
404.9963181818182,-3.987497735829944E-6,3.4472189619305497E-4
405.9963090909091,-3.290666991836046E-6,2.837796503491207E-4
406.9963,-2.791937618071336E-6,2.4017873499274932E-4
407.99629090909093,-2.416955891281232E-6,2.0741096751363021E-4
408.99628181818184,-2.124426300173316E-6,1.818617728953533E-4
409.99627272727275,-1.8895763645170447E-6,1.613628492537679E-4
410.9962636363636,-1.6966436223478583E-6,1.44534549334762E-4
411.9962545454545,-1.5351202587015901E-6,1.3045717066911271E-4
412.99624545454543,-1.3977314635362147E-6,1.1849400014931054E-4
413.99623636363634,-1.2792804292940939E-6,1.0819021608362761E-4
414.99622727272725,-1.1759554574839628E-6,9.921223896734394E-5
415.99621818181816,-1.0848969555658246E-6,9.130983061279186E-5
416.9962090909091,-1.0039172872989615E-6,8.429157264231894E-5
417.9962,-9.313140201246214E-7,7.800852018588101E-5
418.9961909090909,-8.657421567409679E-7,7.234301826102439E-5
419.9961818181818,-8.061246966859971E-7,6.720087355104199E-5
420.9961727272727,-7.515887535757192E-7,6.250576288994022E-5
421.99616363636363,-7.014190931043115E-7,5.819516663221444E-5
422.99615454545454,-6.550237877978944E-7,5.4217362712323256E-5
423.99614545454546,-6.119084550673727E-7,5.052917194565015E-5
424.99613636363637,-5.716566733501277E-7,4.709424416354868E-5
425.9961272727273,-5.339149127437257E-7,4.388173951792734E-5
426.9961181818182,-4.983808085334285E-7,4.086530245388329E-5
427.9961090909091,-4.647939425581381E-7,3.802225513532249E-5
428.9961,-4.3292852400925414E-7,3.53329573036696E-5
429.9960909090909,-4.0258752861526455E-7,3.278029368536538E-5
430.99608181818184,-3.7359796402028314E-7,3.0349260095018118E-5
431.99607272727275,-3.4580701499477875E-7,2.8026626589653792E-5
432.99606363636366,-3.190788811439034E-7,2.58006612707891E-5
433.99605454545457,-2.9329216348799385E-7,2.3660902184320615E-5
434.9960454545454,-2.683376889155387E-7,2.1597967630528797E-5
435.99603636363634,-2.4411668680364055E-7,1.9603397340191194E-5
436.99602727272725,-2.2053924954466637E-7,1.7669518595569635E-5
437.99601818181816,-1.9752302385233746E-7,1.5789332610936132E-5
438.99600909090907,-1.7499208916244164E-7,1.3956417438532185E-5
439.996,-1.5287599036706587E-7,1.2164844397706388E-5
