"Frequency (/s)","Img: unnamed","Real: unnamed"
85.99921818181818,-3.7887405768013094E-5,-1.5511429092720806E-4
86.99920909090909,-3.8341923950705303E-5,-1.5509239595302364E-4
87.9992,-3.879698512476585E-5,-1.5507025182972815E-4
88.99919090909091,-3.9252599253835366E-5,-1.5504785883552492E-4
89.99918181818182,-3.9708776460296104E-5,-1.5502521726213934E-4
90.99917272727272,-4.016552702967436E-5,-1.5500232741491325E-4
91.99916363636363,-4.062286141466564E-5,-1.5497918961385844E-4
92.99915454545454,-4.108079023861486E-5,-1.5495580419339904E-4
93.99914545454546,-4.153932430065389E-5,-1.5493217150394737E-4
94.99913636363637,-4.199847457935153E-5,-1.5490829191199654E-4
95.99912727272728,-4.2458252237685294E-5,-1.5488416580046753E-4
96.99911818181818,-4.291866862731722E-5,-1.5485979357035147E-4
97.99910909090909,-4.3379735293700966E-5,-1.5483517564027948E-4
98.9991,-4.3841463980379077E-5,-1.54810312448084E-4
99.99909090909091,-4.430386663439635E-5,-1.547852044508953E-4
100.99908181818182,-4.476695541141992E-5,-1.547598521266479E-4
101.99907272727273,-4.523074268083682E-5,-1.5473425597406422E-4
102.99906363636363,-4.569524103126233E-5,-1.54708416514249E-4
103.99905454545454,-4.6160463276300154E-5,-1.546823342910452E-4
104.99904545454545,-4.662642245983379E-5,-1.5465600987217478E-4
105.99903636363636,-4.7093131862331964E-5,-1.5462944384998987E-4
106.99902727272728,-4.756060500678313E-5,-1.546026368428763E-4
107.99901818181819,-4.8028855665090765E-5,-1.5457558949553464E-4
108.99900909090908,-4.84978978641391E-5,-1.5454830248083016E-4
109.999,-4.8967745892822686E-5,-1.5452077650038163E-4
110.9989909090909,-4.9438414308680154E-5,-1.544930122858499E-4
111.99898181818182,-4.9909917945004926E-5,-1.5446501060028248E-4
112.99897272727273,-5.038227191786383E-5,-1.5443677223876985E-4
113.99896363636364,-5.085549163385753E-5,-1.5440829803078078E-4
114.99895454545454,-5.1329592797567126E-5,-1.543795888403269E-4
115.99894545454545,-5.18045914197201E-5,-1.5435064556817697E-4
116.99893636363636,-5.2280503825094825E-5,-1.5432146915300273E-4
117.99892727272727,-5.275734666129021E-5,-1.5429206057279314E-4
118.99891818181818,-5.323513690652512E-5,-1.5426242084665758E-4
119.9989090909091,-5.371389188005807E-5,-1.5423255103611124E-4
120.9989,-5.4193629250038734E-5,-1.5420245224756967E-4
121.9988909090909,-5.467436704385058E-5,-1.5417212563278084E-4
122.99888181818181,-5.5156123657574033E-5,-1.5414157239204864E-4
123.99887272727273,-5.56389178664626E-5,-1.5411079377531756E-4
124.99886363636364,-5.612276883492883E-5,-1.540797910843368E-4
125.99885454545455,-5.6607696127786026E-5,-1.5404856567501461E-4
126.99884545454546,-5.709371972129114E-5,-1.5401711895927852E-4
127.99883636363636,-5.758086001492682E-5,-1.539854524074756E-4
128.99882727272728,-5.806913784281638E-5,-1.539535675510266E-4
129.9988181818182,-5.855857448642703E-5,-1.5392146598355413E-4
130.99880909090908,-5.904919168707144E-5,-1.5388914936619518E-4
131.9988,-5.954101165969172E-5,-1.5385661942699268E-4
132.9987909090909,-6.003405710573939E-5,-1.5382387796644603E-4
133.9987818181818,-6.0528351227350284E-5,-1.537909268582775E-4
134.99877272727272,-6.102391774256881E-5,-1.537577680543503E-4
135.99876363636363,-6.152078089958905E-5,-1.5372440358657848E-4
136.99875454545455,-6.20189654933246E-5,-1.5369083557071922E-4
137.99874545454546,-6.251849688044698E-5,-1.5365706620983392E-4
138.99873636363637,-6.301940099710919E-5,-1.5362309779781182E-4
139.99872727272728,-6.352170437560499E-5,-1.5358893272331882E-4
140.9987181818182,-6.402543416277802E-5,-1.5355457347359218E-4
141.9987090909091,-6.45306181384561E-5,-1.5352002263872795E-4
142.99869999999999,-6.503728473439398E-5,-1.534852829160582E-4
143.9986909090909,-6.55454630551486E-5,-1.5345035711437186E-4
144.9986818181818,-6.605518289774827E-5,-1.5341524815868133E-4
145.99867272727272,-6.656647477375094E-5,-1.5337995909605682E-4
146.99866363636363,-6.707936993170171E-5,-1.533444930992876E-4
147.99865454545454,-6.759390037970396E-5,-1.533088534735679E-4
148.99864545454545,-6.81100989099058E-5,-1.5327304366176078E-4
149.99863636363636,-6.862799912345378E-5,-1.5323706725022668E-4
150.99862727272728,-6.914763545578816E-5,-1.5320092797503615E-4
151.9986181818182,-6.966904320428276E-5,-1.5316462972896755E-4
152.9986090909091,-7.019225855557849E-5,-1.5312817656768315E-4
153.9986,-7.071731861505752E-5,-1.530915727172746E-4
154.99859090909092,-7.124426143662727E-5,-1.530548225819305E-4
155.9985818181818,-7.177312605440955E-5,-1.530179307514586E-4
156.99857272727272,-7.230395251512935E-5,-1.5298090200973626E-4
157.99856363636363,-7.283678191242602E-5,-1.5294374134344283E-4
158.99855454545454,-7.337165642142318E-5,-1.529064539506172E-4
